Duration,KeySignature,KeySignatureConfidence,loudness,Tempo,TimeSignature,TimeSignatureConfidence
148.06,7.00,0.01,-19.00,95.39,3.00,0.29
311.20,5.00,0.77,-9.36,97.04,4.00,1.00
147.33,0.00,0.89,-21.44,124.51,4.00,0.84
133.56,0.00,0.41,-32.89,78.90,3.00,1.00
187.17,9.00,0.42,-15.79,114.17,1.00,0.00
290.95,3.00,0.79,-15.46,109.86,4.00,0.56
232.15,10.00,0.47,-3.95,184.15,4.00,0.99
274.86,7.00,0.00,-11.96,178.47,1.00,0.00
392.86,5.00,0.41,-11.88,127.75,4.00,0.00
200.15,9.00,1.00,-5.56,122.02,4.00,0.84
322.12,4.00,0.18,-13.94,103.18,3.00,1.00
270.71,6.00,0.00,-6.25,164.05,4.00,0.66
182.41,2.00,0.00,-15.72,99.35,3.00,0.64
252.58,2.00,0.49,-7.55,156.11,4.00,0.37
237.35,5.00,0.37,-5.93,104.01,5.00,0.94
229.62,9.00,0.00,-6.86,101.14,4.00,0.79
124.13,7.00,0.10,-3.99,114.64,1.00,0.34
496.12,0.00,0.22,-17.73,95.23,3.00,0.98
178.15,5.00,0.33,-7.93,143.06,1.00,0.00
212.32,1.00,0.73,-6.01,119.99,4.00,1.00
232.67,4.00,0.03,-6.41,121.98,4.00,1.00
57.18,8.00,0.59,-2.54,138.21,1.00,0.00
225.15,7.00,0.80,-13.25,158.43,3.00,0.23
354.17,1.00,0.47,-10.07,130.10,4.00,0.93
260.13,2.00,0.87,-13.38,167.83,4.00,0.90
300.77,2.00,0.71,-11.44,87.68,4.00,0.88
275.59,0.00,0.46,-12.03,72.88,4.00,0.28
250.07,0.00,0.58,-7.82,128.44,1.00,0.00
154.02,11.00,0.42,-7.34,127.99,4.00,0.00
402.96,1.00,0.50,-10.89,117.86,1.00,0.00
217.89,5.00,0.22,-10.96,168.03,4.00,0.37
211.67,9.00,0.88,-10.91,154.04,4.00,0.52
202.11,0.00,0.27,-7.60,140.02,1.00,0.00
188.66,2.00,0.66,-10.45,110.41,4.00,0.69
147.43,10.00,0.76,-18.18,102.65,3.00,0.64
231.81,4.00,0.72,-11.59,180.25,4.00,0.65
173.90,11.00,0.65,-11.95,176.12,4.00,1.00
247.01,11.00,0.05,-6.08,114.07,5.00,0.58
162.46,2.00,0.49,-13.16,99.70,1.00,0.09
175.20,0.00,0.43,-10.80,125.23,5.00,1.00
310.73,1.00,0.84,-6.19,111.67,3.00,1.00
519.13,0.00,0.43,-6.59,131.64,3.00,0.69
211.67,11.00,0.47,-9.12,168.12,4.00,0.90
149.63,11.00,0.85,-9.84,202.36,4.00,0.00
239.80,8.00,0.73,-4.55,131.91,4.00,0.73
239.20,7.00,0.99,-11.08,115.30,4.00,0.92
217.60,0.00,0.05,-3.96,130.87,4.00,0.38
207.93,10.00,0.28,-4.80,101.95,4.00,0.63
285.99,3.00,1.00,-11.34,136.32,4.00,0.90
264.10,8.00,0.64,-4.76,74.70,3.00,0.85
263.31,6.00,0.43,-6.72,87.33,3.00,1.00
249.55,7.00,0.44,-18.97,96.68,1.00,0.37
219.69,0.00,0.57,-10.77,161.18,1.00,0.00
282.20,2.00,0.39,-7.15,198.86,7.00,0.44
218.23,5.00,0.75,-8.49,133.30,5.00,0.91
159.09,6.00,0.59,-6.86,115.62,4.00,1.00
210.31,7.00,0.73,-8.76,141.87,1.00,0.00
223.45,9.00,0.37,-10.83,128.65,4.00,0.91
304.51,8.00,0.60,-13.19,102.79,4.00,0.82
237.09,7.00,0.02,-8.20,146.98,4.00,0.23
446.38,11.00,0.42,-21.97,145.33,5.00,0.80
232.28,11.00,0.09,-15.61,117.50,4.00,0.78
128.97,1.00,0.65,-11.86,102.15,5.00,0.82
115.51,9.00,0.46,-17.94,91.30,1.00,0.71
157.75,8.00,0.51,-7.75,151.12,4.00,0.55
251.92,2.00,0.78,-14.47,170.61,4.00,0.69
27.17,6.00,0.05,-25.82,131.53,1.00,0.00
223.37,6.00,0.10,-6.14,137.61,3.00,0.91
224.47,5.00,0.36,-7.34,116.30,4.00,0.73
169.22,9.00,0.69,-15.65,150.59,4.00,0.00
223.06,5.00,0.10,-8.96,151.74,4.00,0.84
179.93,0.00,0.01,-13.95,102.01,4.00,1.00
208.67,7.00,0.69,-7.79,132.16,4.00,0.05
274.26,0.00,0.93,-8.04,167.68,4.00,0.58
294.56,6.00,0.48,-9.18,93.37,4.00,0.33
216.61,5.00,0.47,-5.72,200.11,3.00,1.00
217.63,8.00,0.04,-7.01,115.58,4.00,0.15
215.22,0.00,0.26,-13.54,137.11,5.00,0.58
652.41,2.00,0.51,-7.86,121.88,4.00,1.00
331.05,10.00,0.04,-4.75,90.44,3.00,0.72
384.70,11.00,0.47,-10.50,118.24,4.00,0.31
212.14,10.00,0.42,-11.80,109.47,4.00,0.79
486.43,7.00,0.34,-12.33,58.47,4.00,0.63
136.31,0.00,0.54,-26.51,122.15,5.00,1.00
517.56,11.00,1.00,-7.96,147.00,4.00,0.12
397.27,0.00,0.47,-11.02,140.03,4.00,0.42
99.11,5.00,0.91,-10.64,108.90,4.00,0.00
225.78,3.00,0.68,-12.38,111.28,3.00,1.00
245.34,1.00,0.01,-7.66,91.10,4.00,1.00
157.10,4.00,0.28,-8.51,125.16,4.00,0.73
239.91,4.00,0.00,-6.30,143.85,4.00,0.96
253.23,11.00,0.11,-8.15,127.81,4.00,0.32
240.40,0.00,0.81,-3.33,131.99,4.00,0.00
152.35,2.00,0.53,-15.87,182.67,4.00,0.29
258.51,7.00,0.47,-16.18,48.39,4.00,0.00
146.10,2.00,0.07,-5.80,89.98,4.00,0.61
167.03,2.00,0.67,-15.17,117.67,1.00,0.00
192.18,9.00,0.51,-3.85,146.64,4.00,0.92
234.16,10.00,0.40,-20.77,182.39,4.00,0.00
275.28,2.00,0.61,-12.69,91.69,4.00,0.00
149.00,5.00,0.64,-11.66,84.82,4.00,0.23
202.71,3.00,0.69,-11.05,102.00,3.00,0.42
283.30,9.00,0.66,-15.03,113.84,3.00,0.89
225.15,5.00,0.30,-7.04,92.76,4.00,0.20
363.81,7.00,0.42,-7.40,105.03,4.00,0.69
117.18,2.00,0.27,-13.51,90.46,3.00,1.00
284.32,4.00,0.65,-6.36,106.36,3.00,1.00
249.57,0.00,0.48,-7.07,162.01,4.00,0.45
272.95,9.00,0.75,-5.52,162.02,4.00,0.75
255.35,9.00,0.71,-6.92,142.97,4.00,0.52
223.92,0.00,0.77,-12.53,96.26,7.00,0.81
289.28,7.00,0.04,-6.78,160.05,4.00,0.00
293.38,0.00,0.73,-6.34,149.23,4.00,0.47
206.18,7.00,0.20,-11.43,174.40,4.00,0.00
277.84,9.00,0.63,-9.95,110.12,4.00,1.00
254.30,2.00,0.73,-5.42,89.48,4.00,0.47
267.31,5.00,0.32,-11.95,128.48,1.00,0.45
267.78,7.00,0.65,-2.82,123.03,4.00,1.00
215.27,10.00,0.00,-8.09,95.19,4.00,1.00
300.15,4.00,0.19,-15.31,89.10,4.00,0.49
164.21,0.00,0.49,-6.04,93.51,1.00,0.00
228.91,1.00,0.48,-7.05,86.10,1.00,0.00
243.25,6.00,0.50,-7.80,142.21,4.00,0.68
150.75,7.00,0.56,-1.83,155.00,4.00,0.00
137.90,0.00,0.52,-15.28,63.09,4.00,0.98
243.96,7.00,0.60,-10.85,137.94,4.00,0.12
258.77,10.00,0.55,-4.96,95.10,4.00,1.00
267.23,11.00,0.50,-9.27,123.76,4.00,1.00
237.53,1.00,0.14,-13.28,61.31,5.00,0.78
260.02,1.00,0.24,-5.05,145.94,4.00,0.00
365.61,1.00,0.01,-16.69,119.90,4.00,0.84
384.76,2.00,0.41,-9.95,134.80,1.00,0.00
216.58,2.00,0.25,-7.19,122.02,4.00,0.58
241.66,0.00,0.70,-9.12,93.29,3.00,0.32
186.36,5.00,0.75,-10.05,95.87,4.00,0.00
264.23,5.00,0.57,-3.65,137.95,4.00,0.43
318.82,8.00,0.58,-5.00,230.04,3.00,1.00
184.06,5.00,0.16,-14.32,79.61,1.00,0.26
230.35,9.00,0.49,-10.60,121.74,4.00,1.00
257.83,7.00,0.93,-6.77,108.63,4.00,0.69
253.02,2.00,0.21,-8.89,131.56,4.00,0.17
190.75,9.00,0.51,-12.70,98.99,1.00,0.00
194.77,11.00,0.20,-9.46,180.01,4.00,0.25
223.90,11.00,1.00,-6.10,127.97,4.00,0.23
250.49,5.00,0.57,-7.66,103.02,1.00,0.03
190.82,11.00,0.43,-9.25,98.01,4.00,1.00
224.29,0.00,0.40,-11.61,125.60,4.00,1.00
287.09,10.00,0.51,-11.57,82.12,7.00,0.74
150.18,9.00,0.00,-22.08,88.49,4.00,0.57
295.60,2.00,0.88,-12.40,65.94,4.00,0.00
186.70,0.00,0.70,-17.42,90.85,3.00,0.56
223.82,11.00,0.91,-10.38,140.00,4.00,0.00
293.20,11.00,0.24,-6.23,150.00,4.00,0.46
229.54,7.00,0.74,-25.34,158.57,1.00,0.00
279.90,4.00,0.21,-6.05,74.48,1.00,0.00
122.72,9.00,0.60,-12.66,66.93,1.00,0.00
71.89,1.00,0.09,-12.02,120.23,4.00,0.78
179.93,3.00,0.03,-14.84,77.81,7.00,0.86
399.99,7.00,0.74,-9.27,66.41,4.00,1.00
381.31,2.00,0.50,-12.00,171.94,7.00,0.57
459.94,0.00,0.51,-14.80,105.14,3.00,1.00
258.27,9.00,0.43,-11.60,105.03,4.00,1.00
152.92,11.00,0.82,-7.13,152.34,4.00,0.78
253.00,8.00,0.50,-11.67,91.00,4.00,0.98
162.61,0.00,0.00,-19.35,39.90,4.00,0.00
216.95,11.00,0.53,-9.18,94.00,4.00,0.58
147.70,2.00,0.79,-9.88,134.02,4.00,0.38
297.80,9.00,0.52,-5.58,54.19,1.00,0.00
232.07,10.00,0.50,-6.35,143.70,4.00,1.00
120.95,10.00,0.92,-14.77,137.47,1.00,0.00
158.14,2.00,0.59,-12.95,130.42,4.00,0.00
209.14,11.00,0.34,-8.85,123.44,7.00,0.05
132.07,9.00,0.48,-7.12,222.92,1.00,0.00
240.46,1.00,0.27,-6.51,120.41,3.00,0.89
551.91,6.00,0.44,-17.29,113.45,1.00,0.00
153.36,0.00,0.83,-14.87,114.81,4.00,0.74
217.83,6.00,0.89,-5.27,108.94,4.00,1.00
82.31,0.00,0.00,-15.41,124.89,4.00,0.55
289.38,11.00,0.48,-3.57,117.36,4.00,1.00
214.83,8.00,0.04,-7.02,86.99,4.00,0.38
437.32,11.00,0.07,-12.95,69.11,5.00,1.00
17.74,0.00,0.01,-38.15,219.57,4.00,0.00
1.23,0.00,0.00,-29.11,0.00,3.00,0.00
33.10,3.00,0.55,-11.44,156.02,5.00,0.38
242.13,4.00,0.24,-16.69,110.83,3.00,0.73
205.01,10.00,0.59,-8.17,100.44,4.00,0.80
258.04,11.00,0.72,-6.00,97.98,4.00,0.47
168.52,11.00,0.48,-12.91,98.06,4.00,0.00
240.98,0.00,0.69,-9.33,90.72,1.00,0.00
117.76,5.00,0.00,-15.81,107.68,4.00,1.00
451.29,1.00,0.65,-12.24,106.19,4.00,0.83
215.61,4.00,0.71,-14.29,108.01,3.00,0.97
225.49,1.00,0.31,-4.81,94.65,4.00,0.74
155.17,2.00,0.60,-13.92,96.47,1.00,0.48
152.32,10.00,0.10,-14.02,116.05,4.00,0.85
240.35,7.00,0.89,-5.70,140.50,1.00,0.27
345.78,0.00,0.78,-9.42,93.07,4.00,0.82
451.50,10.00,0.07,-10.67,126.02,4.00,0.21
198.35,7.00,0.72,-5.12,84.19,1.00,0.19
206.58,4.00,0.76,-7.74,119.95,4.00,0.78
259.24,7.00,0.49,-24.42,161.19,1.00,0.00
184.01,9.00,0.02,-4.40,118.66,1.00,0.51
215.54,6.00,0.46,-6.32,75.02,4.00,0.90
291.97,10.00,0.02,-6.34,168.00,4.00,0.13
302.50,7.00,0.14,-8.59,190.01,4.00,0.76
163.60,0.00,0.54,-11.44,123.83,4.00,0.53
194.74,11.00,0.04,-7.35,187.28,4.00,0.81
229.54,5.00,0.26,-5.43,139.63,5.00,0.68
183.48,11.00,0.57,-8.79,112.01,5.00,0.27
439.17,0.00,0.00,-15.04,124.05,4.00,1.00
302.29,10.00,0.19,-4.62,120.72,4.00,0.00
252.92,2.00,0.69,-7.74,221.80,3.00,0.77
47.46,0.00,0.00,-11.09,72.69,5.00,0.59
202.53,2.00,0.85,-7.75,109.60,4.00,0.99
217.00,10.00,0.16,-5.46,91.99,4.00,0.72
186.15,1.00,0.00,-2.64,110.46,4.00,1.00
210.18,9.00,0.93,-10.89,189.86,4.00,1.00
348.60,11.00,0.55,-10.35,106.51,4.00,0.77
191.40,2.00,0.79,-9.32,111.83,7.00,0.98
403.62,9.00,0.40,-9.05,131.01,4.00,0.50
111.49,9.00,0.40,-8.89,115.76,4.00,0.00
167.00,9.00,0.87,-10.62,139.63,1.00,0.00
449.23,2.00,0.75,-20.10,106.31,4.00,0.00
317.83,0.00,0.47,-14.99,174.06,4.00,0.87
286.30,7.00,0.34,-8.20,109.25,1.00,0.00
236.88,1.00,0.63,-5.56,123.38,4.00,0.09
262.22,6.00,0.56,-6.40,133.00,4.00,0.34
368.12,9.00,0.85,-12.16,58.39,4.00,0.57
295.34,11.00,0.65,-5.68,161.87,4.00,1.00
170.76,10.00,0.21,-23.09,112.40,1.00,0.00
147.96,1.00,0.96,-13.84,155.82,4.00,1.00
239.07,7.00,0.11,-7.43,152.89,4.00,0.00
253.57,4.00,0.85,-7.27,155.83,4.00,0.51
228.44,1.00,0.12,-6.92,95.93,4.00,1.00
149.79,7.00,0.45,-9.98,124.25,4.00,0.68
273.53,11.00,0.23,-5.56,129.99,4.00,0.31
341.66,9.00,0.61,-22.40,136.78,1.00,0.37
220.08,2.00,0.28,-5.77,110.16,4.00,1.00
174.81,2.00,0.04,-9.32,110.07,4.00,0.00
163.79,11.00,0.73,-20.32,120.04,1.00,0.00
198.40,7.00,0.55,-16.69,83.46,3.00,1.00
257.96,2.00,0.10,-10.98,103.77,4.00,0.79
259.94,4.00,0.82,-9.12,152.46,4.00,0.00
234.45,5.00,0.30,-9.88,149.69,1.00,0.00
137.30,9.00,0.41,-12.65,116.26,4.00,0.80
171.62,7.00,0.10,-11.21,150.95,4.00,0.00
163.29,0.00,0.00,-8.19,90.06,4.00,0.64
199.94,11.00,0.70,-6.47,101.79,4.00,0.55
325.04,9.00,0.55,-12.27,110.65,4.00,0.27
287.95,9.00,0.21,-8.21,132.11,4.00,0.28
153.89,11.00,0.50,-5.39,187.87,3.00,0.43
203.55,9.00,0.30,-1.22,178.52,4.00,0.00
245.97,3.00,0.53,-4.30,100.01,4.00,0.42
291.63,10.00,0.05,-8.93,128.99,1.00,0.15
297.66,7.00,0.34,-6.45,215.35,3.00,0.93
344.06,7.00,0.75,-10.63,167.75,4.00,0.54
261.17,3.00,0.09,-6.28,178.53,7.00,0.56
433.37,1.00,0.20,-14.06,84.87,4.00,0.24
446.25,10.00,0.00,-20.23,92.34,3.00,0.65
255.74,5.00,0.67,-6.14,143.88,4.00,0.25
203.39,0.00,0.37,-7.76,104.00,4.00,0.00
210.55,11.00,0.12,-3.28,100.08,4.00,0.92
165.20,2.00,0.09,-8.65,183.51,4.00,0.00
164.26,7.00,0.90,-13.43,91.52,4.00,0.90
208.09,7.00,0.88,-5.64,133.99,4.00,0.34
260.18,0.00,0.53,-6.08,61.59,3.00,0.96
258.43,10.00,0.73,-13.63,100.02,4.00,0.55
270.00,10.00,0.55,-17.79,152.00,7.00,0.54
280.03,2.00,0.74,-7.63,150.06,3.00,0.03
81.71,2.00,0.47,-23.47,244.27,4.00,0.32
494.16,8.00,0.54,-16.71,134.83,3.00,0.79
244.09,2.00,0.32,-5.54,120.21,4.00,0.82
42.68,7.00,0.15,-5.60,136.19,1.00,0.00
223.27,10.00,0.40,-7.53,100.40,4.00,1.00
121.73,2.00,0.09,-13.40,121.47,4.00,1.00
152.97,2.00,0.51,-11.95,94.51,4.00,1.00
208.17,7.00,0.63,-5.90,167.94,4.00,0.05
398.55,4.00,0.20,-6.49,87.53,4.00,0.49
393.85,10.00,0.06,-9.86,124.04,4.00,0.66
443.38,9.00,0.00,-4.28,85.32,3.00,1.00
324.26,11.00,0.36,-15.97,89.88,4.00,0.67
213.71,8.00,0.19,-7.75,112.05,4.00,0.77
322.19,3.00,0.56,-5.82,84.64,1.00,1.00
305.95,9.00,0.26,-7.34,158.00,3.00,0.98
221.94,4.00,0.53,-13.04,121.62,4.00,0.99
54.13,2.00,0.52,-16.45,85.88,1.00,0.55
211.36,9.00,0.27,-6.57,120.99,4.00,0.30
176.59,7.00,0.08,-17.59,115.77,1.00,0.00
440.19,11.00,0.54,-10.44,126.97,4.00,0.00
289.12,0.00,0.82,-6.72,89.30,5.00,1.00
239.44,7.00,0.79,-11.10,80.04,3.00,0.84
227.89,4.00,0.75,-12.15,168.99,4.00,0.16
176.43,10.00,0.19,-8.50,112.61,4.00,0.00
166.24,1.00,0.83,-5.80,107.67,4.00,0.62
295.13,9.00,0.92,-12.51,147.09,4.00,0.84
241.24,3.00,0.00,-8.08,153.47,4.00,1.00
404.69,6.00,0.65,-8.45,88.13,4.00,0.65
206.84,2.00,0.29,-5.65,163.60,4.00,0.48
210.49,11.00,0.90,-5.51,126.29,4.00,0.00
233.04,5.00,0.28,-4.33,131.06,4.00,0.00
217.57,0.00,0.87,-10.79,186.44,3.00,0.93
123.40,11.00,0.89,-15.42,226.15,4.00,0.14
170.24,2.00,0.62,-8.71,119.69,4.00,0.57
348.21,2.00,0.61,-17.72,94.22,4.00,0.00
70.03,9.00,0.16,-4.67,164.22,4.00,0.91
14.86,0.00,0.00,-6.53,73.53,4.00,0.96
164.13,0.00,0.68,-17.88,96.86,1.00,0.61
217.26,8.00,0.54,-19.77,116.04,1.00,0.00
293.96,1.00,0.65,-11.71,112.28,4.00,1.00
235.21,3.00,0.41,-8.05,138.31,4.00,0.71
200.75,10.00,0.45,-15.14,137.84,1.00,0.00
207.78,7.00,0.05,-5.92,101.99,4.00,0.27
219.95,9.00,0.47,-17.49,88.04,3.00,1.00
327.16,1.00,0.60,-5.23,138.66,4.00,1.00
235.65,1.00,0.49,-6.17,152.02,4.00,0.86
225.72,2.00,0.36,-12.62,128.58,4.00,0.91
445.18,6.00,0.39,-3.89,134.19,7.00,0.74
189.20,5.00,0.02,-3.11,150.00,3.00,0.70
463.59,8.00,0.52,-9.93,208.83,3.00,1.00
132.70,7.00,0.59,-4.12,133.90,3.00,1.00
90.70,7.00,0.77,-9.28,130.75,3.00,0.00
128.91,11.00,0.56,-16.17,138.49,1.00,0.49
556.70,10.00,0.04,-10.25,130.01,4.00,0.75
131.37,7.00,0.69,-9.82,105.40,3.00,1.00
315.09,7.00,0.67,-12.93,118.61,4.00,1.00
291.58,0.00,0.43,-10.07,113.84,4.00,0.00
262.84,7.00,0.66,-12.27,153.91,3.00,1.00
413.05,7.00,0.16,-7.55,130.10,4.00,0.00
315.04,9.00,0.57,-10.10,118.18,4.00,0.90
481.49,0.00,0.62,-15.47,137.51,4.00,0.27
154.62,0.00,0.27,-24.39,138.26,4.00,0.32
77.61,5.00,0.27,-17.94,82.56,4.00,0.79
200.07,9.00,0.67,-4.74,162.91,4.00,0.72
395.94,4.00,0.39,-13.59,106.33,3.00,0.93
213.00,2.00,0.21,-6.67,140.00,4.00,0.66
175.26,4.00,0.58,-11.95,152.94,4.00,0.49
229.51,0.00,0.76,-10.69,156.41,4.00,0.91
41.17,4.00,0.96,-20.68,89.48,3.00,0.97
141.06,4.00,0.06,-13.43,181.02,4.00,0.19
236.51,3.00,0.66,-6.56,141.98,4.00,0.33
188.11,9.00,0.38,-9.99,117.63,4.00,0.53
220.26,0.00,0.12,-19.82,88.87,1.00,0.00
179.51,4.00,0.10,-7.41,97.08,4.00,0.54
500.30,0.00,0.19,-5.02,120.28,4.00,0.65
146.23,0.00,0.28,-13.26,112.88,3.00,0.61
291.03,0.00,0.46,-13.74,209.58,4.00,0.01
218.44,2.00,0.00,-19.81,104.00,1.00,0.10
129.78,1.00,0.25,-15.79,108.33,4.00,0.74
243.25,5.00,0.57,-6.59,155.76,3.00,1.00
319.32,9.00,0.83,-9.63,127.98,4.00,0.22
176.40,9.00,0.00,-10.84,86.37,4.00,0.35
254.54,9.00,0.98,-6.67,169.66,4.00,0.00
262.45,9.00,0.00,-8.44,166.03,4.00,0.46
174.71,0.00,0.38,-15.48,99.40,4.00,0.61
160.50,0.00,0.55,-4.17,196.20,4.00,0.00
372.77,5.00,0.43,-8.27,66.37,3.00,0.82
295.50,2.00,0.29,-11.60,117.01,4.00,0.34
213.55,8.00,0.55,-5.10,123.94,4.00,0.76
330.63,0.00,0.39,-8.88,167.87,4.00,0.23
117.68,7.00,0.25,-9.31,98.29,1.00,0.00
492.46,11.00,0.49,-6.16,135.99,4.00,0.15
202.94,9.00,0.64,-7.01,150.42,3.00,0.87
391.00,7.00,0.79,-22.15,139.81,5.00,0.59
476.47,9.00,0.83,-14.37,67.89,4.00,0.92
261.80,0.00,0.19,-18.68,141.15,4.00,1.00
117.03,11.00,0.72,-14.43,120.99,1.00,0.00
230.24,1.00,0.33,-5.56,111.12,7.00,0.90
128.63,9.00,0.38,-10.30,138.54,3.00,0.16
208.51,0.00,0.00,-8.28,100.00,4.00,1.00
99.71,9.00,0.24,-11.40,118.57,3.00,0.92
207.10,5.00,0.08,-9.48,110.51,4.00,0.00
244.92,11.00,0.11,-6.17,88.57,3.00,1.00
223.97,3.00,0.31,-5.06,127.97,4.00,0.49
229.59,4.00,0.07,-9.66,149.84,4.00,0.46
310.80,6.00,0.02,-10.31,87.62,4.00,0.69
218.41,0.00,0.08,-5.43,137.95,4.00,0.13
176.33,5.00,0.56,-16.75,149.06,1.00,0.00
225.04,1.00,0.77,-7.98,135.71,4.00,0.85
163.24,5.00,0.68,-8.66,189.68,4.00,0.00
309.94,5.00,0.66,-15.00,75.70,3.00,0.81
520.05,1.00,0.00,-7.27,132.08,1.00,0.07
724.92,6.00,0.10,-13.03,112.47,4.00,0.98
343.51,7.00,0.51,-23.00,37.80,4.00,0.00
210.94,7.00,0.54,-7.34,190.04,4.00,0.00
220.79,1.00,1.00,-5.84,97.05,4.00,1.00
236.75,1.00,0.83,-9.20,154.08,1.00,0.00
165.72,2.00,0.32,-8.29,84.74,1.00,0.04
197.69,3.00,0.33,-10.32,151.75,4.00,0.52
350.64,7.00,0.62,-21.34,132.89,3.00,0.32
234.06,7.00,0.78,-3.40,100.48,4.00,0.45
279.54,8.00,0.08,-5.85,129.96,4.00,0.33
202.06,7.00,0.83,-10.32,70.76,3.00,0.88
241.50,2.00,0.73,-2.82,163.39,4.00,0.00
222.33,9.00,0.48,-6.61,88.02,4.00,0.86
219.98,0.00,0.55,-11.13,99.91,4.00,0.94
214.96,6.00,0.33,-9.18,130.02,4.00,0.22
208.93,9.00,0.65,-7.04,93.36,5.00,0.69
160.47,0.00,0.00,-13.58,189.78,4.00,0.00
185.94,2.00,0.21,-16.27,74.15,4.00,0.99
304.46,9.00,0.16,-13.56,134.62,1.00,0.00
279.41,9.00,0.21,-11.95,129.99,4.00,0.25
238.94,9.00,0.84,-23.98,174.23,1.00,0.00
180.90,9.00,0.01,-7.28,101.66,4.00,0.00
141.17,9.00,0.06,-4.64,197.47,1.00,0.00
460.70,7.00,0.09,-9.66,102.57,4.00,1.00
194.98,7.00,0.84,-10.10,117.94,4.00,0.81
191.56,4.00,0.55,-9.62,94.90,4.00,0.46
313.78,7.00,0.35,-10.63,152.88,4.00,1.00
198.01,5.00,0.65,-15.86,125.69,1.00,0.00
177.76,8.00,0.57,-8.34,148.03,4.00,0.67
201.43,0.00,0.02,-12.40,173.90,4.00,0.77
183.14,3.00,0.59,-16.26,162.00,4.00,0.18
357.64,11.00,0.03,-10.85,114.31,4.00,1.00
265.30,0.00,0.64,-10.31,169.13,1.00,0.00
108.12,0.00,0.77,-4.93,198.20,4.00,0.00
153.34,8.00,0.46,-30.93,44.41,4.00,0.00
267.10,5.00,0.16,-16.36,151.73,7.00,0.00
218.80,10.00,0.46,-8.45,179.63,4.00,0.46
333.87,11.00,0.36,-7.14,130.03,4.00,0.83
238.08,5.00,0.04,-20.52,98.90,1.00,0.00
229.15,2.00,0.77,-5.70,137.05,1.00,0.00
208.40,1.00,0.81,-10.22,127.43,4.00,0.53
119.54,6.00,0.27,-11.99,122.09,4.00,0.30
259.19,0.00,0.73,-9.07,127.97,4.00,0.41
134.37,5.00,0.57,-13.49,140.15,4.00,0.86
25.89,2.00,0.00,-20.74,92.40,7.00,0.46
341.42,7.00,0.91,-8.65,162.33,4.00,0.90
217.26,9.00,0.26,-5.10,208.30,3.00,1.00
198.63,0.00,0.87,-9.38,97.81,4.00,1.00
232.49,7.00,0.65,-17.18,129.23,4.00,0.77
316.34,4.00,0.09,-4.78,105.49,1.00,0.00
208.80,7.00,0.72,-9.28,125.04,4.00,0.38
249.18,1.00,0.34,-6.30,84.80,4.00,0.00
212.06,3.00,0.69,-10.26,116.23,4.00,0.26
33.15,1.00,0.20,-8.52,174.21,4.00,1.00
196.26,0.00,0.60,-15.06,106.15,3.00,1.00
262.74,9.00,0.52,-8.13,100.01,4.00,0.60
301.50,7.00,0.68,-7.01,137.95,4.00,0.25
168.28,8.00,0.41,-8.08,96.45,3.00,0.45
264.59,9.00,0.56,-7.76,165.17,4.00,0.00
166.84,5.00,0.16,-4.97,122.06,4.00,0.84
258.40,4.00,0.81,-8.65,83.20,4.00,0.60
321.67,9.00,0.29,-10.46,129.76,3.00,0.94
188.39,1.00,0.14,-11.40,125.18,4.00,0.25
209.45,10.00,0.21,-7.86,162.58,4.00,0.53
292.10,6.00,0.29,-14.98,148.80,4.00,0.45
175.41,9.00,0.38,-7.50,96.70,4.00,0.70
586.29,3.00,0.45,-21.05,62.01,1.00,0.82
236.20,2.00,0.60,-6.40,90.00,4.00,0.58
192.10,11.00,0.33,-20.11,104.42,3.00,1.00
281.29,7.00,0.53,-15.78,116.93,4.00,1.00
289.75,10.00,0.63,-6.94,122.04,1.00,0.95
213.60,7.00,0.07,-8.39,96.02,4.00,0.56
246.70,0.00,0.79,-9.11,169.19,4.00,0.00
286.38,9.00,0.58,-5.96,100.08,4.00,0.17
99.29,3.00,0.18,-6.75,88.14,4.00,0.56
259.03,11.00,0.13,-5.28,98.64,5.00,1.00
136.18,4.00,0.20,-5.49,130.48,4.00,0.81
161.93,2.00,0.90,-7.80,98.71,4.00,0.61
204.09,4.00,0.97,-11.77,146.19,4.00,0.00
180.82,4.00,0.56,-13.61,164.07,4.00,0.00
175.07,2.00,0.29,-19.27,80.58,3.00,1.00
225.25,2.00,0.01,-27.02,149.90,4.00,0.74
236.43,0.00,0.00,-5.44,102.64,4.00,1.00
183.17,0.00,0.59,-14.67,180.52,4.00,0.00
224.08,0.00,0.23,-8.81,101.68,4.00,0.47
70.06,9.00,0.25,-24.65,60.40,1.00,0.00
150.28,0.00,0.33,-14.31,73.31,7.00,0.99
193.20,6.00,0.00,-19.23,102.25,4.00,0.22
125.78,1.00,0.48,-7.12,242.70,4.00,0.00
98.90,0.00,0.54,-3.81,85.47,5.00,1.00
265.82,1.00,0.47,-7.28,174.98,4.00,0.83
290.38,9.00,0.39,-4.50,156.08,4.00,0.00
441.89,7.00,0.71,-5.94,154.24,3.00,0.91
233.72,0.00,0.62,-10.50,124.02,4.00,0.98
128.18,10.00,0.70,-6.52,124.28,4.00,0.41
255.48,0.00,0.81,-17.61,86.67,5.00,0.61
291.16,9.00,0.19,-3.35,180.47,4.00,0.82
192.86,1.00,0.42,-17.27,90.85,5.00,0.28
347.53,9.00,0.42,-8.50,165.81,4.00,0.57
220.84,7.00,0.61,-12.64,107.37,4.00,0.11
